etag|genre
ffdee8dbaa81ec463bab6c9aca2d4bd9|Sports event Basketball 
4eba5b36d6f13d63575c8e33180f50ce|News Interview Politics 
53a95576cf872705c24ea2f37202f3f8|Talk 
f73c894b4ca07fbebf059a2273c3acc1|News Interview Politics 
023055338dc3c7371c4e331794188b10|News Interview Politics 
bbb65bba95cd37272e1693555378c700|Sports talk 
3c21e3ab3de28aeadae39d2947ded6be|Newsmagazine 
6b0d8b595ad334e69a14d732a4181634|Talk Entertainment 
908e80e07b2eafbca9011aed53019636|News Newsmagazine 
993471c415c843616ef97139030f5421|News 
927a2df211cd7dd0ed0602a73418e8db|News 
29356a18cf342ec5d954182801602cf7|News 
1d9ee4b41b017e75a4f2c56bb3bafe75|Talk News Entertainment 
b8a565ed5265f806b6e9274bab3adba0|Sports non-event News Sports talk 
416b30a4323d84605d7e61d245e63161|Sports event Golf 
87ac20bb6545da0cea447e2585e13694|Talk Comedy 
e040225984adcbec3792a1d830413c30|Sports event Basketball 
86f367348a891df638cd4f6493569e11|News Politics 
d515d545c12ff760e673708772a90a79|Sports non-event News Sports talk 
45c2141d001221a0bfc636bd90e13652|News Newsmagazine 
ea1148d1149f712defcefa54623f3ee2|News 
755a6963cf88b84369237270289af763|Sports event Basketball 
9413d9de6978c41b7967ae981736fa15|Sports non-event News Sports talk 
d99ce56badf2cd854b8f2ef7e0eb186e|News 
d52d9693b6dc0abec00dab1a6dca58e6|Newsmagazine Entertainment 
2bcaf4181489465dc4b55ea125819ccb|Talk Newsmagazine 
ccb555c8729671c60e754ff6cb352b7b|News 
dfb328c3f565635689dd321026817753|Sports talk Sports non-event 
beecbf4d0530ae7077da5f0b9664a4b2|Sports non-event Outdoors Fishing 
8a8cd1a476f8944fa161134c71817114|Bus./financial News 
41c706af5aff2f997642f048bf18063a|Talk News Public affairs Politics 
3542de6c2b2485e145e4d5c1833a5c51|News 
89ac94d9a177153c12ca13d8a7e40034|Sports non-event News Sports talk 
55610cb0a5a58c0498ed1ed50f2bafd2|Sports non-event Basketball 
6d8d75b940d41cad06de9d85a48d93d7|Sports event Football 
c826fc99ddc03c4292c32709af17000b|Talk 
182d163d7fab4866c9d40b2bfe4a4c80|News 
b9d67529f1708cd4d9edac3308cad5c7|Talk 
4b4e88dccba8aa767dd19f0ac14b95a8|News 
13b8e7abea60c15364b5ed784fce542a|Talk Interview 
4490866de010cde9f6e159f6759bbd40|News 
fd94b098900d18eac05d1058af27fda4|News Public affairs 
afc8f66fd33022cccc05a90c58a717c4|News 
0c8045d2887f2017cd5afe13121b742d|News Politics 
cea0ddc3012e4cd44cb3edf68edc9e09|News 
1672a13375982ddd20b46fa603d7a312|News 
6f382c0e4460def97ff8c3ace26625d5|News Politics 
65c6dd27111d9701b68f0c4c31605eb1|Sports event Basketball 
284abc7fa6bbed5f7479a1f5b513f5fb|Sports non-event News Sports talk 
96fdbde344ffe57ba104881f3ca79145|Talk News 
61884983c6ecf92e18f7ae15e97444cf|Sports non-event News Sports talk 
7b6ae735e20a3f37ee02552217f8aea8|Sports non-event News Sports talk 
92b50ea881c343c996c6631a606c252a|Talk News Interview 
b8c7d8bcd2744f8911feadb2e456673e|Sports talk Sports non-event 
df423443287bca6f092d0b6505f2c6e6|News 
8bf2e6fe09a3ec45caa545048330f16d|News 
57c60eef7ee0d4044874a3330d4b1183|Newsmagazine Entertainment 
aed070b510797a12f2b460f88a0bd8c6|Talk 
9c34c7aba095bf71a080a142f1310b8f|News 
e5ca86ec33ead5f2c0e83a7248850f92|News Talk Politics Interview Public affairs 
51b1bdcb5b0ce8ea1f92597150d5a11e|News 
cb59816f01fb4787bb2bde524804f91d|Talk 
2698f52e4216216248456bd9a57677c9|Sports non-event News 
6e5b4b672208a13715b9a675845aaece|Special News Entertainment Special 
d3585c9399df70312890de583cb3901f|Talk News 
661747acd64f835a6953298834df77fe|News 
bd060ccdbad6a42f0c6e0db70b462e6c|Sports non-event News Sports talk 
5523499d581dc866c827ce206ebe444f|Talk 
744f66e955699d63764160073e6b6eac|News Politics 
41f5786f1342d4cc7f53e1a2ede58020|Talk News Entertainment 
137188d08ec1815113a5405bdddbc16d|Talk News 
d052b5aabfd9d13333dce1e6d5f4c6ee|Sports non-event News Sports talk 
c7156e68c021aecdaa477f8e7d616cd8|Sports talk Sports non-event 
4cc3eb7db00e43dcf3767c41608426a9|News 
41028ab918f4b497730181a075cc5d79|News 
97cd1c2c97c9ecc01c52671e24eeb131|News Politics 
9f5ce1bb7df6a7c9ea87c068838f7425|News 
3e696b24d0d8daae411bcdb386b64a71|Talk 
5452a5252d8938bf82f48143dc97b255|Sports non-event Football 
3b23b28a073c76a1f8dc9b7c9702b9ab|Talk Public affairs 
98619035afd849ceae968dc80d411d53|Talk Newsmagazine 
2683015390644dd67a1b4914b923229b|News 
38fd095eba2b805c66eff0aaf9c11a40|News 
da6fe6b37c90254c5d17a0d66d1d8aa5|Sports non-event Basketball 
b7156b7251e8f50b33cd4956980e8c1e|Sports non-event News 
cef08f48a7324deb48693539167c72c0|Newsmagazine 
60d0b759a9c01658dcabdfe332723f55|News Public affairs 
928950c15343340f2fc7ca78238e485e|Talk News Interview 
2e784509c53e198fa731d8cf933de3ce|Sports talk 
2968bbfb090d396aab66e9d7a74af2bc|News Interview Politics 
f3be96de64d34fe3abd3bc732e543f3f|News 
2c919b6d1e4b2a5852f91dea154eabbe|News Politics 
ce440afb5118aaca66226b823f8cf89f|News 
4079b448aecce7b3b02768a93d2f151e|Talk 
94ec0210805ece0dd6161ce6c9eb62dc|Talk 
4315c502775ddce5cca135b7dd569aeb|News 
fa1c67dd1d736d81658515b40dcb9fea|News Interview Politics 
c160458469b84083b747f29ff3ec80c0|Sports non-event Anthology 
1249c0bb9f35e57adbdad585165aed4f|Sports event Baseball 
6ebf19ebe84b6edea5552de317185658|Newsmagazine Entertainment 
a78566995aeb9434108cc30918eef076|News 
60f1f411222d036eea25f3d1d52f09b7|Newsmagazine Entertainment 
e5567e7ebb91888bfa5c24be91bd8ad3|Documentary News Debate 
4588d0f0955678422a8cafb286315046|Sports non-event News 
b4fc69a7ad60b60ebd2ab4ed9757175d|News 
ba7cc3bb0252a1ce4f2c7d48a9037991|News 
3331186bf7ad33c9ce2bfd189e7e49d8|News 
d27aab72c5c654ceccb7b845b143e032|Sports talk 
5a1ece7a057a2b096d2de936a3858011|News 
339cc7a285c896444e89f19f213b81cb|News 
24b199ac34f8616fafd5b84ea9bce7e5|Talk 
b346164291c28bafe1cb2d119ec33f6c|News 
2e0a5281c5e7a66eccdd65da50b903f0|News 
5d9feab001f83365abbd392a11ca8a0c|News 
bd7164195915b1790c8575d0d39f417c|Talk News 
f90897854fb525c1cc194aaa57da5530|News Public affairs 
b1efbdd0e1c94f30fbe516373e866ff9|News 
52bd7066462d9d3401d2dac03ae45cfc|Sports event Basketball 
3287395d6668c1e5af10847d20d8c4c3|Newsmagazine 
ff94ed689a344f126e2f96bdad0714c1|Newsmagazine Entertainment 
b9139c5bfe24cdc7ff21df3ae7f5d65f|News 
65e2e7c03fbead81c954c0bee3d15154|News 
c6a44445b2861ae3cd4f105845f4da36|Talk News 
139957dff63a6d00e2286108ae8b7698|News 
5abdc740be2b2d8c936917d77c52afcb|Sports non-event News Sports talk 
bed3255c9b21ed4b79cfe760c36fb80a|News 
6207f4613eaf59d0f2ed6f297e7b7d3c|News 
4865b2d70c0e3e67fecfb2b616236aad|Sports event Basketball 
21f146a2b40d091bc1689915a222977b|Talk News 
44a23d9b2790454759249438ec06d2a2|News 
e145b0c8c318f38f4dac6e9fda05c634|Talk News 
64beda1b38df3c3233043150e84cddbe|Talk News 
91b8d7ea6d9fa0a2ddbf28663b6ab2d6|News 
cd5ac49b60303a835c8ceaee28953cf4|Sports non-event News 
8969c659b2f1e4c69ea9b35e46eff0f8|Talk Interview Politics 
a5079ec3a84197cefe5312c9c3c31ff6|News Politics 
53d540016d83ed0c2ce72b4f002cca7b|News 
80ffd408027109ca48e0f26c54320c06|News 
37dd2c5f3f94fa8dbcba9a6e75acd838|News Interview Politics 
8e6839aca7aaa16125faae3fc0c3879d|News 
0b95891ed2725f138dce9c87a661947b|Talk Interview 
8ac1ec2d45ddf8c6d38dc4434e6d5ae6|News 
74714c79d9bb206d1ce80a6b9fe1ee16|News 
f91a79aa874db98142c549591075586e|News 
82cdb5defb45f3f1b8ced44d298872e9|Sports non-event News Sports talk 
4d0cadb37d497627c089ca4121f7576a|Sports non-event News Sports talk 
dd2a9a5915237c1b4aac1380f0d19091|Sports non-event Basketball 
9c45206b733cfc08287382f5e092be5a|Sports talk News 
6c5bd58b8bf5950f73a71ed38c37d433|Sports non-event News Sports talk 
064a7efef5d615e9c9e8c5c6e3dc2145|News 
09d367c71401c2684eb9269f3569e94c|News 
76abf07c9a3b6025af9b6bae8ac5ebc3|Sports event Basketball Playoff sports 
23543dcc0eed2cacfcbd61956aa65476|Sports non-event News Sports talk 
0c5239d55641e1f604cbb3999b2985bf|News 
558d9c7e3e0c12653487e11e84f17308|News Politics 
761d7f35d22a93e79ff992394b357e25|Talk Cooking 
d18047dfcb698db92117e3227ec34bd9|Talk News 
ebd7ec33e5b0c4a171b36de6c183d4f4|News 
1a8d1d4e2afdb4b3e393b64d264de8d5|Newsmagazine Entertainment 
a7830f119dc8f0c3fc37684b6237b501|News Politics 
e5d9ae285aaf8d9a92735ec94f1ce3e8|Talk News Interview 
8941c8c79138621beaa3bf4e9c8229fd|Sports non-event News Sports talk 
84b413d97a567d14734b9ab68f85fd75|Talk News 
0c987c030695e85a318efc1fff1c63ef|Talk News 
0f10a11b66f711e9491b953d109d582d|News 
80242c6a079f4e2954ca761b5b1432f7|Talk News Interview 
fa1d90202e403371ca1d7f4ce5be63de|Talk News 
71e4d27055d02b5145ddad1f4990ce4b|News 
046505ded0c2bd157daaf23992f2aa9b|News 
523c5ffb1c84007055d6151c21148c59|News 
15225f508918f4eeb171ef72d1949d7d|Talk News 
3200212b1437be069646934c692c61a9|News 
ece9553d7565548bad48b5b2536b56da|News 
f177c3629a50ff4beb59231ae5cd37a4|Sports event Hockey 
bee7f872f692da29e3ac3531e65f7743|News Talk Politics Interview Public affairs 
bf011e1a0c12950df5d3c6f5c12bd3c9|News 
f98d9f9de97e1f7808cd728e184574aa|News 
ed76e8ac4e455a6427253f59c7e721b9|Sports non-event News Sports talk 
0b269c26b1da4c4111b420b9b0a949a3|Sports event Rodeo 
48c9cebf3319ffb655fc2e723e4ec731|News 
99d9bee37634596be750f599923e67ac|News 
8fc57fb1f315f2a766f0e5177255188e|Talk News 
8c08a3f5d04771114d0f55f724f6a0c6|News Newsmagazine 
dcf1497dac103d69355b3a98d876ea60|Talk News 
dc714c6a0dfa3059a76700a3b1fd16bb|News 
e67024789e1696f1ef35efacd62580bb|News Newsmagazine 
1b1003964ebd5cfa90fb0c8ea8cf8875|News Newsmagazine 
d02962ff402018b70f440837349f66c9|News 
d42318d9d3386b6769b5dcdd95125fd9|Sports talk 
52f623af26595c66303591cdb869c9b3|News 
82dc07dd7ff5b279ed9b7ce9879cdb76|News 
95317b6b6ff1bb13145d77f4fba4ef76|News 
7cb1ec3c1cacea1fd75e5e1811a08a0a|News Politics 
de2944a7ee4ea1d759b273b05d96e7ab|Talk Newsmagazine 
0896b3fd6933c7851ebe2e4539e60a4d|News 
8ec0fc543935a2ba0b73d11bd44cada3|News 
1604d33ed102ee8b45bd8217c2395749|Talk News Entertainment 
b8ee2a2efe46d2ad92c754f4e9d08f02|Talk Interview Politics News Public affairs 
5c8809ffd6fce82676c2597a3e00880e|Talk Newsmagazine 
a9460b6c24d9b55de24cd2b311efcabe|News 
5b44077509b7f64ca84555c853421dfa|Sports event Football Playoff sports 
ceee3b3a0e1979339621c527c432005b|News 
ba5d4bb4865b86438f3b194d7625442d|News 
197f19d39058e11aa021d0da8e6250ce|Sports non-event Anthology 
21d808f701c01152eeaadd149075aec9|News Politics 
8ed6e3d6991fc601e71534667830f106|News 
10adfaee3da190c91cc3fbfc61119cb6|News 
1c25327827305cb6505da263d2bac431|News 
a99ad427ef4f589be10a9c0c12ad9812|News 
2a98ff2b944328dbc57250faba9f585b|News 
ab7b7a853a5230c17ffabde222dec803|News 
083158f63f54527ee7dff8794041fe9d|News 
7f245f36fd12e9389cf4246c5fbb4e22|Talk Newsmagazine 
a5a4a2dc2088354437ba061dff1cfc4e|News 
33e319a3cc6f5363c2d9a898450b2ff5|Bus./financial News 
9a992720b47ad32a5faaf7daf9c80ecd|News 
59334b58405a372704f8924df21b53cf|News 
f4a5b4b56ca75523797931aa4159ec4d|News 
c71d2586acd58c224ee032a11f2a0d5e|News 
bd40eb6e99cd6d0cb4b2fe1c74e60a47|News Politics 
096daf3bba2b9064ecd09d7e7b6ae951|Talk News 
09039da50b1a6209c626d1713b586bd5|News 
3155918bb658092ea7b10e3bcbdde2c9|News 
14eec3686dccc4babd8db86cf6bebb36|News 
153b2f114680cc69a2cce7d6d5b2d1a0|Talk News 
ef4bf3a73b7bdc05b20b67baee535faa|Talk News Public affairs Politics 
598c34008085b62e6dbc08a4e50b49b0|Talk News Interview 
850d91831a7e237d87ce6f28862ac916|News 
b9033e30a478dea8de102fb371659e39|News 
d86eca6f7f5a77ae294d9258434d502a|News Politics 
83eba2d1c93c11564d6f6655b3e9cebe|News Interview Politics 
0b59b140accb41ba663f5e9fb9806097|Talk 
934872526b5970bebe481afd208d97d0|News 
f19286c0fa68447f212aaebe8c51188b|Talk News 
59365beb576561ecc697dfdf01d51bc6|Talk Comedy 
0310c0867d467ad72879babd667208d1|News 
04ae75af4858bdea553377b23200b5ba|News 
4662209c05de6008873f1e620621f151|News 
a14b007b7506b40cd1e77872d66c3316|Newsmagazine 
2abb1ff708dc3e3b054a1d723f29f66b|News 
839d48b74c87a4bd358451fb8eaa35a7|Talk Comedy 
c6d8a06b13c0ea388682954d7171cd74|Documentary News Debate 
0032d9235a96de8606340c2d4dd7c2d6|Newsmagazine 
110eb01245df418df78db6f30f94c5ef|News Talk Politics Interview Public affairs 
4b3d8c0f466b0d90d54451ec9733ae96|News 
624b0954781295fa3f24bf397d4e48cb|News Public affairs 
b30dcd5f67ed4837f42ea5f2e5640d43|News 
700aa16b22e5cff0696e2726bd5b640f|Sports event Basketball 
71f43291c2d62b3638739e02a6451a9b|News 
634a923c853a3515fd6a8232fa71554c|News 
7aa058dcd2f70bf886bf9f75ee664d86|Talk News 
9352c1259d5dc9400619a67b4c6a87e3|Sports non-event Anthology 
a49f651dee69dbc63eb05ad4f5335814|Talk News 
ef9fe133a8f23ddacf43e092c3827f43|News Politics 
3a55b406ea609fe62936d7b909133ea0|News 
3633596db2cfd614ad028230bb952ab8|News Public affairs 
70afa6b0149f46c9f09bff6e1d93d6fb|Talk Comedy 
5f34c55be32c1539059bcb26a439ec0d|Talk News 
d3b8dcd77381865fd0e10087464042dd|Talk News 
e8a030936421896bcb2d3037b0eca91e|Sports talk Sports non-event 
4b14853defba0ae1910ba0999d3bbef2|Sports talk Basketball 
d8a1bfa6b3c75e5cb86efd261b02949d|News 
1afe9a5a6edb26b87e39ec5a6589bc4e|News 
627e00d232484ab5cdce15994abadc7c|News 
279f8b3ec08f834856471a27b34f44d1|News Politics 
6896462c33fee5b8ae41b9a056942f5e|Newsmagazine Entertainment 
fb1cbdaa034e20be952cd9771d714ad5|Talk News Entertainment 
adccaedf0401ac2976e06e9102e3b12d|News 
05f118c73682ccff5fd7beb3eea4ea89|Sports non-event News Sports talk 
5a9dbaff606bead5e06b74278fdc0347|Sports talk News 
3813a4ed507c521ba9cc2943b8408f7f|News 
af452135319eec43f515a829f3580125|News 
14655496b13e36bcf9aba6e400fb4895|News 
3c38a08aac09fa31ac2e14c3229e33a2|News 
696b4325dc03d3f292a4beabc4e27b0b|Talk News 
bcb3fe2ab13d26a289e98547afbde82e|News 
9ac7801ee59c0de6c6f85ea025ac4b7b|Sports event Hockey 
392d9650dddf475d636a368ba9fea012|News 
5555b4f7181f685646f5d1b903019b99|News 
8b8ab57ca2bb308b01119eb1d81e367d|News 
07dd8fb9495f2a7b05dd6e4e387b46b8|News 
7f386150dbdb75b06a97d14e66e28ab9|News 
ec116a3611cbc846a951568ac0feae46|Newsmagazine Mystery Crime 
8073202f107502cddc78f6784c232855|News 
c6039a2f8a1af8cb5b261d6c2ae977ce|News Politics 
bb436f818b518a19cc239ed6b88d7fd1|Talk Newsmagazine 
f5638142a7f1457dd83c87d47ab67bb2|News Politics 
2fd966613283bda3161d661cf3ed73f0|News 
69b34ab3903bef0e392dfe449a89f1f0|News Interview Politics 
61a676143c90bc8a7a4e3d576538c09d|Sports non-event News Sports talk 
210aa13af4413f575aaad2451894f21a|Talk 
3f966f3be149e050e2fddc317581ebfa|News 
471451474c02925529e105c1a5f555d9|News 
292e1e542c1497ccb5868390b969fe7c|Talk News 
d96ea3e5fd1a9ed6e34bc07a55423071|News 
f870637b6fc2b5ac554e9d7233e5ffe5|News 
b6a2a7f942a43d45b4a18e7bb7d81e34|Talk 
aa519d737e4507d3aab470cbe97bb81a|Sports talk 
ccdb94125f792ad160b61be02995844e|Sports talk 
7e0ef8c4bc100e89b633e4f78395f7c5|Bus./financial News 
232c637e0ef9439b0b79d0b7709e5701|Talk Comedy 
94cbc2477e62a94de82248fdd5f2f991|News 
d7f994843989d2e30bb1d864efa4ac7b|News 
2b673e06a23c595767b2fa3647a9a975|Sports event Football Playoff sports 
8809c464d2a07f2eff1cde57bef8895a|News 
66b3255d715aa5a5a53564e629919004|Talk Comedy 
490e84146519493951a5e90fcfda2d2b|News 
85cd0d8feebbb08226a4d54427bb5c22|Talk News Public affairs Politics 
f14fbbb6cbfd128bc6ace259bddd7a3c|Talk Interview Politics News Public affairs 
4d08bb73049a961c531f8e7cc87e57f9|Newsmagazine 
1d73a9093c4d4f43b994d91ab3dbbeb3|News 
cbd1d017b55d69849637e5c25403e487|Talk News 
2c37ce0e1cedd3bf43489026e99c3ecc|News 
08c04e258aeb5c97238cf09000bf1bc6|News 
cc3f606671b37357ff4df54f7fe9fd6b|Newsmagazine 
1a7db15c7ac0bc0dc9b0ba98aa00af3b|News 
65f355c484a81a9160e403e016b13f6b|Sports event Basketball 
0617822f2d6eb7026688a884ad18f2e1|Sports non-event Football 
e05192456c06acec7dad1375978b6bee|News Newsmagazine 
1ac3fb3dc3d6745b7e6c2a9344553dae|News 
50b8a523f4cef14996f5fcdd1adbe0f6|News 
8f923824e4985023857a18df738dce98|Talk News Interview 
bd6d6a770dffa9211c3c39685549db46|News Talk Politics Interview Public affairs 
6ea8b85094e1b8a4aced0dee8e7a983f|News 
5c7983ece623be915a37b6f14fd567de|Talk Interview 
63796ab476579391559dc8372201b9eb|Newsmagazine 
25c6bf0a43d982f60224073a299688e2|News 
7c49ba0dc3541d1970abc5bccad34b24|News 
c217ff90cdae9fae99b64c1e00827cb4|News Entertainment Comedy 
9554ec394528d159a6650a95ec0bd1df|News 
567df6caa4ce93b82aea3cdf910cd874|Sports talk Sports non-event Anthology 
3790e9539b783b98810b2ff36729b6f4|News 
7ebd8e48f0715ed16131e787a6aceaac|News Public affairs 
cb147f0d1d37209335502f4970b3ee38|News Entertainment Comedy 
81510cf300df5568318e80c9f8c4ca32|Talk News Public affairs Politics 
74574766a24a34113c88a6a0fa5dddf7|News 
ea008226e783f633fa3259a1d4aeabee|News 
019872d75f5fb5202c74e5a7bb4a08c6|News 
2aca8d38567315a6001de4d4fd17a511|News 
b7a170004e2fc36c85ec967f892daae6|Special Newsmagazine Special 
ea1ec63111386a2943a8c3315eed527e|News Public affairs 
a08085f7d4fb0888fef144c4f190363f|Sports talk 
544199c36aef898f68f69effea4e313b|Sports event Basketball 
a9a7c3660abaaaadca2efbb7b26deffa|News Interview Politics 
a66ca257fad6f74ca1627edec781d9c2|Talk News 
af1fed970e68d580ae880a75e53daaf2|Sports non-event News Sports talk 
43bb748d79817183916d9eba51fef1a7|News 
e58b1b906285e828358d8a2fced12999|News 
b404ed56d6449fbb588a8cb525b6b289|News 
7f0bb7f52e6316bf1a9cb24e820625f4|Talk 
5c1290edba0e473215a0686e4b22c070|Talk 
83a6a05cc7d4b423873eee8972706ed0|Newsmagazine Entertainment 
b707e37d43ce831a3c7f66bdbcf03bce|Talk News 
25e869c35b4afe3bc4f8f270ad191194|News 
edf4f3b4f0717b5587289ce2da47810a|News Politics 
cacf1178894d8edb554129601e50f3a6|Talk News 
d4d316d353b20eb6d12de85d45060705|News 
3db02e9507cf3bb7506390416afa9354|News 
3174da5a3ae83e20d216cd33f629090b|News Entertainment Comedy 
eea5834f1262391aa043d37c7aeaa7b2|News 
e146b45e163253653716c2c53f3cbfa9|Sports talk Sports non-event 
e21be0238302792fd3b8df33f7a8c303|News Politics 
3df03507ba6c57ec7d308b878d3c017f|News 
b143a7b28c777a7f01d8302230a66182|Sports non-event News 
7618dc338c43c5942f304aaca301c691|Talk News 
7466986307d0cba237c52e1e724d26f8|News 
f7ecd7055239fb97afdc5346169c74e7|News 
31ddcd7d81ef347b90c9631f6833ac86|News Interview Politics 
98308c8526892ccc5752dfa901f35b1a|Talk News 
bfe67106b499eda96bf0400607e6008f|Talk Comedy 
beaf3c629381039771d33f4249980fa6|News 
4ef545892394a072e332d2f0c128f1dd|Sports talk 
f16e088790739e901a1f91ef62a008fc|News 
19996ab962a5988ffb0daf1ccca12a8b|News 
b24bca6fca5a9df718505e70f0156e52|Sports event Figure skating 
05b243b2d70f5fcb1d5e0d4dd0b85b15|News 
2546999168565bffc4266e97302186d8|News 
30a02055d08a5aab3baea8d82ea8a573|Talk News 
8c0b00f68e0f44806d9c3ee98049c046|News 
0c11753cb7d3656efd04c9f1405d3a58|Talk News Interview 
426ff6aa18c70386c4631aebe1110625|Newsmagazine Entertainment 
e5984d05d55b1c8f32654ffe578f5be5|News 
fa2615386c1e7a7c0850e8f904b25ee4|Talk News Interview 
5aed76cca2b294a8f0c00394ff231541|News Politics 
6f25f4dcd9bad5d0ad189481a6085006|Sports event Football Playoff sports 
bb2a39b9588228a7e24c8d2d84c49baa|Newsmagazine 
1495d0113ad4efd0504bfacbf2ac8074|News 
6ca3f3d18d4ce1cbe4c94266029fb927|News 
d25c83751e646b31882107e021983867|News 
438aed98820096e79d26c26b340b1863|News Newsmagazine 
0c53d0a7df55ef4350d3f4bb69a9e140|News 
9c2d88d93815f14cb69023e3c0a6862a|Sports event Basketball 
93afeba859f1d7ea14b7e234a35c0f4c|Sports non-event News Sports talk 
50b163703751e5a96d6ce84ce18cda49|News 
71a2d87907f1e09fd808e8c6886bc6c8|News 
2c51cb38bf625c45325359e712cc682f|Talk Public affairs 
9b02217e36322fc985db4d5e66240f02|Talk Newsmagazine 
2a6f38e8aa5041140a2b161a97af8061|News 
69a0b332245f5d1ae468f566cd0d5207|News 
48bd0a60ee61a3de2abdf9d30e986823|News Talk Politics Interview Public affairs 
485fcd8dd90d4309b60b72bcf3e2336d|Talk Comedy 
d4f01cdf9ebb28705681c5d2b42d7678|Sports non-event News Sports talk 
722652a2cea53817806ec375fd796609|Newsmagazine 
3c61fcaf6cc851bfc56cf8b70e76516a|Talk Comedy 
a97a7eb479d664ae8be996afdda961cc|Talk Public affairs 
8d3e72610d2c31fee219bf4a091ab77b|News 
6d4bc897d182bbd06ac950e280a61dcd|News 
67ca3f22a33e30c7c8483248ac7a0e0b|News 
d85eecad1d157916496797aa1ac166ac|Talk News 
15a173379f8f317462e840375edcfdaf|News 
3c15cd6cc9f6f7aadad363e49c74beb8|News 
8e821c4937be40fd74a43028fde23492|Talk Public affairs 
135d95a51f6aa18735b578642909c83a|Talk 
34384b26ec46558519e72869af1a273f|News 
1464fac695f9f3a7d3a43a5a47daace0|News Talk Politics Interview Public affairs 
81148648d19cd72b69d7ec3dad8a118f|News 
ba36195a56ce194a73fa423c0edcbe42|News 
df930469de27befa8972d16f403767fe|Talk News 
be53fa86add56fce700306d207455389|Talk News 
ce58609546c8d3650c092a6bc1c34468|Interview News 
3d2c0f86f7c6bebdd344b81c30d34bf7|Sports non-event News 
c5f7e6d4a2dcc8401d10616fa3e457ab|News Interview Politics Talk 
ab6722c1a8ac9bff7510af6d8c3c9832|Newsmagazine Entertainment 
d84adeb751844dd062d109595c349fc3|News Newsmagazine 
014aaaa5564b113585a17b172e9cfc85|News Interview Politics 
046a0508d56a1149b63538d416da51b4|News 
cf9d06f4f3eed1d9ba7f14269f91e6b5|Talk Interview Politics News Public affairs 
b0002ec073cbd318fa4c50079746e45b|News 
e187a2cd1dfa1419fcb0bdd02bd75029|News 
551d87893498662066381502aac104a6|Talk 
b78fd7d6ad6956f754755867441451df|Talk Interview 
07bc3032fd8cf6d269bb4edad49448f1|News 
4df5fbe0fc9470441d879462df5832c4|Talk 
b9c0a7c87bb240e91ef205567963f393|Talk Comedy 
5a072d926de9637e60b36fc9a072372f|Talk News 
28ded64af8fbc41a00bdda7bc7d97a4a|News 
a3e43c9ab381b0507c0d8739bcdd5b3c|Talk News 
bf4b4039a495bebb48120f2718f78c3e|Sports non-event News 
64cd0bdfc2732d00ca12d011c7e08fbf|Talk News 
62336715bcd8c8c13cb7dae74d3cf84c|Talk Newsmagazine 
6b4709747c01986b3c5b8d10c7627703|Sports talk 
53fbcfce5ddc0364e1022ee313d3d162|News 
6edc1c63b94fd22a05c489a0388fe0eb|News 
bc5ae8a1dad007df992d527ee0335fa7|Talk Cooking 
cd380b356cf236c8aefc8ffe23cfeb38|Newsmagazine Entertainment 
531fca58ac3a1a034fdef67c9eb9d55f|Talk Bus./financial 
4679442b1a67caaca2d72e164c778358|Talk News 
f810342e22f38659fac597d528f111dc|News 
9d1f42dbe8a0fa7bca100867f3dbbc9b|Sports non-event News Sports talk 
26ef343177bc8da74f15dd1e844744d7|News 
5c7667fbefb3f29e439aefcc79e4eac9|Talk News 
107380a0c39536ff4cade805760919dc|Talk News 
a0115c1876276e88be01153704a6f5df|Talk News 
f53b87f5db78421f3ba68871efb653ec|News 
722a1589a7d761b54e6d74839dc53aaf|News 
168ce9fb083ef1a32cfb006e71fe47d9|Talk News Entertainment 
f3e4fa67e960ce64225afdb4b69c0eeb|News Newsmagazine 
37c96942fd2948ef12268787cd924ceb|Sports non-event Anthology 
00a1c6f47ef12960e20d95cacea0d439|Sports event Baseball 
c09de09380fcff49e4e8365288dd786b|News 
